date,c_top10,earnings_yield,ust10y,vlcc_empty,freight_index,insurance_premium,equity_growth_implied,bond_inflation_implied,mag7_return,sp500_return,completion_dispersion,phi_freight,phi_ins,phi_vlcc,Phi,disp_norm,ins_norm,Theta,dPhi,dTheta,Va,Va_smooth,TPI,FPI,Regimen
2004-10-31,0.2474311926605504,0.0535229357798165,0.0445779816513761,13.99538736899953,95.07933502543824,0.3222391171146166,0.0371100917431192,0.02,0.01,0.006,0.2,0.17657199311599003,0.04409511693644714,0.18364201243172876,0.13197259128208472,0.0,0.04409511693644714,0.95,-0.06236618012823697,0.019322560681586443,3.2276353613767776,0.9458471876580375,0.041455431716185716,0.0,Absorción
2004-11-30,0.24782874617737,0.0535015290519877,0.044571865443425,9.30361194663922,109.20531566201272,1.0347595020596263,0.0371406727828746,0.02,0.01,0.006,0.2,0.3142532481298947,0.17514831687281135,0.11459487638698534,0.2156519292541882,0.0,0.17514831687281135,0.9299406732508755,0.007705873297360083,0.009017375712655928,-0.8545583042020589,0.3457120237046721,0.03667416513964165,0.6398894485595213,Absorción
2004-12-31,0.2482262996941896,0.053480122324159,0.044565749235474,10.338275277709268,94.82955887297145,1.1150269654744602,0.0371712538226299,0.02,0.01,0.006,0.2,0.174137507678913,0.1899118354381095,0.12982163669619065,0.1685795546489512,0.0,0.1899118354381095,0.9240352658247561,-0.020376697710285885,0.00533805960381184,3.8172480681435528,2.0634417084394236,0.1405176100252326,0.34989727598370135,Absorción
2005-01-31,0.2486238532110092,0.0534587155963302,0.0445596330275229,14.030423489850438,98.916938629847,0.9790774159665432,0.0372018348623853,0.02,0.01,0.006,0.2,0.21397584450828597,0.16490676348596495,0.18415762615683234,0.1893471115626102,0.0,0.16490676348596495,0.934037294605614,0.057374520280525476,-0.015962705394385934,3.594285483756659,2.1856584158993844,0.18345841937902369,0.3137964109824092,Absorción
2005-02-28,0.2490214067278287,0.0534373088685015,0.0445535168195718,16.286751026451697,100.71230346725982,0.8041999333269472,0.0372324159021406,0.02,0.01,0.006,0.2,0.23147467098853905,0.13274171364180673,0.21736316997692262,0.19339026066427864,0.0,0.13274171364180673,0.9469033145432773,-0.02226166858990955,0.01696264129240177,1.312393996086059,2.907975849328757,0.2535495237196563,0.18610677074282808,Absorción
2005-03-31,0.2494189602446483,0.0534159021406727,0.0445474006116208,9.95955616442013,111.1132259757552,0.8605787169985569,0.037262996941896,0.02,0.01,0.006,0.2,0.33284901809505424,0.14311140995478272,0.12424816657368752,0.21429064236561754,0.0,0.14311140995478272,0.9427554360180869,0.04571108771666635,0.01872017019333072,-2.441809409027246,0.8216233569384906,0.08617241707335999,0.5158545554765858,Absorción
2005-04-30,0.2498165137614679,0.053394495412844,0.0445412844036697,12.785183598977932,102.72911550435671,1.3588814199907953,0.0372935779816513,0.02,0.01,0.006,0.2,0.2511318699850957,0.23476375442646055,0.16583188794190284,0.22407803402877516,0.0,0.23476375442646055,0.9060944982294158,0.034730922466164965,-0.02794279637619823,1.242929376093113,0.037837987717308584,0.004300673488200834,0.793796429658798,Absorción
2005-05-31,0.2502140672782875,0.0533730886850152,0.0445351681957186,10.874162886893563,85.37472936634705,0.243763868228947,0.0373241590214067,0.02,0.01,0.006,0.2,0.0819844157339834,0.02966123869300106,0.1377080978596335,0.07760222430105211,0.0,0.02966123869300106,0.95,-0.11578803636322653,0.003096685456722703,,-0.5994400164670666,-0.010102037180877613,0.0,Absorción
2005-06-30,0.250611620795107,0.0533516819571865,0.0445290519877675,11.087141773899322,106.38191165418824,1.0186372494990086,0.037354740061162,0.02,0.01,0.006,0.2,0.2867344643222717,0.17218296622054297,0.14084242993266072,0.2101684313892639,0.0,0.17218296622054297,0.9311268135117828,-0.004122210976353652,-0.011628622506304032,-0.35448833033482224,0.44422052287914526,0.04498935988393838,0.5495592464075651,Absorción
2005-07-31,0.2510091743119266,0.0533302752293578,0.0445229357798165,10.381287579146584,105.92917531463992,0.8582339064288451,0.0373853211009174,0.02,0.01,0.006,0.2,0.2823217931581881,0.14268013116627612,0.13045463294208637,0.19548042140699348,0.0,0.14268013116627612,0.9429279475334895,-0.028597612621781676,0.03683344930407373,0.7764033280103044,0.21095749883774095,0.01875299222094857,0.3772565664482201,Absorción
2005-08-31,0.2514067278287462,0.053308868501529,0.0445168195718654,12.08366391496646,97.52926415719888,0.869453463074837,0.0374159021406727,0.02,0.01,0.006,0.2,0.20045064099425355,0.14474373359982334,0.15550788035425114,0.16971753324620237,0.0,0.14474373359982334,0.9421025065600707,0.09211530894515026,-0.007897493439929293,11.663866471787152,4.028593823154211,0.27768427581568805,0.16770000249097985,Absorción
2005-09-30,0.2518042813455657,0.0532874617737003,0.0445107033639143,6.893118608281674,108.137471886588,1.161355120443701,0.0374464831804281,0.02,0.01,0.006,0.2,0.30384532849997553,0.19843292912771018,0.07912053107299102,0.21076978936293653,0.0,0.19843292912771018,0.920626828348916,0.0006013579736726393,-0.010499985162866876,0.05727226889799212,4.165847356231817,0.42408033004935475,0.7384187693685631,Absorción
2005-10-31,0.2522018348623853,0.0532660550458715,0.0445045871559633,8.934507176184775,96.28602051418105,1.374399155496906,0.0374770642201834,0.02,0.01,0.006,0.2,0.18833315694393823,0.23761791682912486,0.10916289701754,0.18579025792215398,0.0,0.23761791682912486,0.9049528332683501,-0.009690163484839504,-0.03797511426513944,-0.2551714108661661,3.8219891099396595,0.3100419494358882,0.6399693363985947,Absorción
2005-11-30,0.2525993883792048,0.0532446483180428,0.0444984709480122,7.6161567591650545,102.86909971968063,0.715311478879736,0.0375076452599388,0.02,0.01,0.006,0.2,0.2524962497718011,0.11639254435649032,0.08976121803589539,0.1641761949424659,0.0,0.11639254435649032,0.95,-0.005541338303736459,0.007897493439929293,0.7016578545946942,0.1679195708755067,0.010903084459697438,0.20372392521551885,Absorción
2005-12-31,0.2529969418960244,0.053223241590214,0.0444923547400611,12.487752559936188,114.78579021041494,1.3592041576602814,0.0375382262996941,0.02,0.01,0.006,0.2,0.36864428540824457,0.23482311526050803,0.16145470455866384,0.2700094806441416,0.0,0.23482311526050803,0.9060707538957968,0.05923969128120507,-0.014556074453119128,4.069757369818274,1.5054146045156005,0.23934704781799573,1.1110065509074163,Absorción
2006-01-31,0.253394495412844,0.0532018348623853,0.04448623853211,11.098929133491923,95.88222245302649,1.3744036475503585,0.0375688073394495,0.02,0.01,0.006,0.2,0.18439747097195017,0.23761874304826425,0.14101590017540078,0.19217952349952275,0.0,0.23761874304826425,0.9049525027806943,0.006389265577368769,-3.304876557974623e-07,,2.3857076122064838,0.20567416565477945,0.6293607436493779,Absorción
2006-02-28,0.2537920489296636,0.0531804281345565,0.044480122324159,12.855011002585377,99.6065807584048,0.927800617163268,0.0375993883792048,0.02,0.01,0.006,0.2,0.22069755793924284,0.15547547042032026,0.1668595121997811,0.1844103158727545,0.0,0.15547547042032026,0.9378098118318718,0.02023412093028859,-0.012190188168128113,1.659869450021433,2.8648134099198534,0.2292975676960093,0.2806455793344737,Absorción
2006-03-31,0.2541896024464832,0.0531590214067278,0.0444740061162079,10.711468263391373,115.51504610237478,1.1210634262607506,0.0376299694189602,0.02,0.01,0.006,0.2,0.375752101071771,0.19102211595646237,0.135313780827926,0.2509870262204517,0.0,0.19102211595646237,0.9235911536174151,-0.019022454423689883,0.01752039972161823,1.0857317598877771,1.372800604954605,0.19136807094369443,0.8920329611283441,Absorción
2006-04-30,0.2545871559633028,0.053137614678899,0.0444678899082568,11.003894775919653,103.74520209781468,1.1710199058232225,0.0376605504587156,0.02,0.01,0.006,0.2,0.26103532950335967,0.20021056395395062,0.13961731443215641,0.2093921577932657,0.0,0.20021056395395062,0.9199157744184198,0.01721263429374295,0.014963271637725484,-1.1503255912528088,0.5317585395521338,0.053497432705485445,0.6326408713157561,Absorción
2006-05-31,0.2549847094801223,0.0531162079510703,0.0444617737003058,9.277789731010188,88.04008375574844,0.4014402127671049,0.0376911314984709,0.02,0.01,0.006,0.2,0.10796274225380453,0.05866249948863296,0.11421486032163464,0.092270686802952,0.0,0.05866249948863296,0.95,-0.0921396290698025,0.012190188168128113,7.558507530729213,2.497971233121394,0.057489947810981025,0.0,Absorción
2006-06-30,0.2553822629969419,0.0530948012232415,0.0444556574923547,10.395643595143216,80.2430519858551,0.7574402464869702,0.0377217125382263,0.02,0.01,0.006,0.2,0.03196765581833823,0.12414124870370642,0.13066590515789958,0.08890297566310743,0.0,0.12414124870370642,0.95,-0.1620840505573443,0.026408846382584894,6.137490756287989,4.181890898588132,0.09001435204055379,0.0,Absorción
2006-07-31,0.2557798165137614,0.0530733944954128,0.0444495412844036,11.45880878290925,98.7352020504812,1.3028283846178423,0.0377522935779816,0.02,0.01,0.006,0.2,0.21220451825683756,0.22445397268970557,0.1463121168260588,0.20001872695064668,0.0,0.22445397268970557,0.9102184109241178,-0.009373430842619018,-0.009697363494301947,-0.9665958018513725,4.243134161721944,0.39310057177037033,0.6327707699515288,Absorción
2006-08-31,0.256177370030581,0.053051987767584,0.0444434250764525,11.32716326720807,100.8840879187017,0.3237714724182888,0.037782874617737,0.02,0.01,0.006,0.2,0.23314899714506482,0.04437696159693527,0.14437473811245297,0.1448852199450665,0.0,0.04437696159693527,0.95,0.052614533142114506,0.0,,2.5854474772183087,0.1340506108790819,0.1515515633229114,Absorción
2006-09-30,0.2565749235474006,0.0530305810397553,0.0444373088685015,11.111571534896855,85.66041857391401,0.7641970579195609,0.0378134556574923,0.02,0.01,0.006,0.2,0.08476893382541452,0.1253840226345547,0.14120195375451677,0.11309246989088916,0.0,0.1253840226345547,0.9498463909461781,0.02418949422778173,-0.00015360905382189038,,-0.9665958018513725,-0.032085977204536605,0.0,Absorción
2006-10-31,0.2569724770642202,0.0530091743119266,0.0444311926605504,12.821456023117682,103.17863884318238,1.3322272262558634,0.0378440366972477,0.02,0.01,0.006,0.2,0.25551322509521907,0.2298612738034589,0.16636569588853084,0.22424815984143098,0.0,0.2298612738034589,0.9080554904786164,0.024229432890784303,-0.0021629204455013706,,,,0.7789571250347622,Absorción
2006-11-30,0.2573700305810397,0.0529877675840978,0.0444250764525993,5.015415635301731,98.04502838819629,0.7739612806774797,0.037874617737003,0.02,0.01,0.006,0.2,0.20547762414267617,0.12717994688367704,0.051487065922661696,0.13957579754702285,0.0,0.12717994688367704,0.9491280212465292,-0.005309422398043662,-0.0008719787534707812,,,,0.08576372847542095,Absorción
2006-12-31,0.2577675840978593,0.0529663608562691,0.0444189602446483,7.89153255052107,110.7524993543969,1.1078470640986438,0.0379051987767584,0.02,0.01,0.006,0.2,0.3293331351823349,0.18859124297449759,0.09381382243775363,0.22119364472344655,0.0,0.18859124297449759,0.9245635028102009,0.10810117483255739,-0.025282888135977122,4.275665590543481,4.275665590543481,0.4747710368716764,0.753641870864659,Absorción
2007-01-31,0.2581651376146789,0.0529449541284403,0.0444128440366972,8.884315544562858,99.5021023207969,1.1553251297569591,0.0379357798165137,0.02,0.01,0.006,0.2,0.21967924120911053,0.19732383864864272,0.10842424520560764,0.18404110131207108,0.0,0.19732383864864272,0.9210704645405429,-0.04020705852935991,0.013014974061926421,3.0892922519899844,3.682478921266733,0.29368155950292385,0.5054240695346628,Absorción
2007-02-28,0.2585626911314985,0.0529235474006116,0.0444067278287461,12.599147997118529,107.89588825575476,1.178855251387987,0.0379663608562691,0.02,0.01,0.006,0.2,0.30149069285805646,0.2016517116467971,0.1630940703026498,0.231947893795264,0.0,0.2016517116467971,0.9193393153412812,0.09237209624824116,-0.02978870590524796,3.1009100073718785,3.4886226166351144,0.42193591872199576,0.7495693216307747,Absorción
2007-03-31,0.258960244648318,0.0529021406727828,0.0444006116207951,1.5168527070891606,96.67354446549476,0.9741737996605918,0.0379969418960244,0.02,0.01,0.006,0.2,0.19211022455697707,0.16400484598053855,0.0,0.13424578591597933,0.0,0.16400484598053855,0.9343980616077846,-0.08694785880746722,0.009834558797583659,8.841053330102639,5.010418529821501,0.22645656833356473,0.24992933050328406,Absorción
2007-04-30,0.2593577981651376,0.0528807339449541,0.044394495412844,10.11095937766842,109.23437739294629,1.125140632018251,0.0380275229357798,0.02,0.01,0.006,0.2,0.3145365031966226,0.19177203255198638,0.1264763120669573,0.22455389068858359,0.0,0.19177203255198638,0.9232911869792054,0.04051278937651251,0.002220722438662559,,5.9709816687372586,0.6812594118990194,0.7310344123365364,Absorción
2007-05-31,0.2597553516819572,0.0528593272171253,0.0443883792048929,11.834585052722014,103.59585114398372,0.4505431866908559,0.0380581039755351,0.02,0.01,0.006,0.2,0.2595796552185083,0.06769396300191344,0.15184227820174867,0.16548531868851019,0.0,0.06769396300191344,0.95,-0.06646257510675382,0.03066068465871874,2.1676807235892688,5.504367026845954,0.3625468680046206,0.22282524153817732,Absorción
2007-06-30,0.2601529051987767,0.0528379204892966,0.0443822629969418,13.003428912392092,96.22999198967506,1.254557571141552,0.0380886850152905,0.02,0.01,0.006,0.2,0.18778706547113888,0.21557556765980956,0.1690437240785213,0.19282720588901922,0.0,0.21557556765980956,0.9137697729360762,0.058581419973039894,-0.020628288671708406,2.8398584538611784,2.5037695887252234,0.21716360419095077,0.5186551459582825,Absorción
2007-07-31,0.2605504587155963,0.0528165137614678,0.0443761467889908,9.256548864736049,111.34416061274096,0.368251484090814,0.0381192660550458,0.02,0.01,0.006,0.2,0.33509986152068216,0.05255812803940995,0.11390226629244284,0.18091085599517706,0.0,0.05255812803940995,0.95,-0.043643034693406524,0.02670881302079453,1.6340312337889225,2.2138568037464563,0.17118889308013144,0.42647521755371487,Absorción
2007-08-31,0.2609480122324159,0.0527951070336391,0.0443700305810397,6.051000937277931,102.6981118049876,1.455972688325773,0.0381498470948012,0.02,0.01,0.006,0.2,0.25082968719516885,0.2526216595054304,0.06672739453913999,0.2054313043397532,0.0,0.2526216595054304,0.8989513361978279,0.03994598565124302,-0.0510486638021721,0.7825079576234342,1.7521325484245116,0.1703164537133538,0.890072823128701,Absorción
2007-09-30,0.2613455657492354,0.0527737003058104,0.0443639143730886,13.215533246062344,111.10473202783776,1.0463673237429765,0.0381804281345565,0.02,0.01,0.006,0.2,0.33276623039773373,0.17728333252715106,0.17216518567125072,0.23819695496140905,0.0,0.17728333252715106,0.9290866669891396,0.04536974907238983,0.015316894053063357,-2.9620723963495683,-0.18184440164573715,-0.02307144684354573,0.701419914518182,Absorción
2007-10-31,0.261743119266055,0.0527522935779816,0.0443577981651376,6.012447119245164,91.98097889291164,0.576687918998793,0.0382110091743119,0.02,0.01,0.006,0.2,0.14637334200770585,0.09089564420763373,0.06616001215632901,0.1069028153148364,0.0,0.09089564420763373,0.95,-0.07400804068034066,0.0,,-1.0897822193630669,-0.03268962212513979,0.0,Absorción
2007-11-30,0.2621406727828746,0.0527308868501529,0.0443516819571865,9.645516453718114,90.6657727060962,1.0048885755188592,0.0382415902140672,0.02,0.01,0.006,0.2,0.13355446287559403,0.16965418562976808,0.11962655946842128,0.14270738998776175,0.0,0.16965418562976808,0.9321383257480927,-0.06272391435199146,0.03318698955026489,1.8900151897474777,-0.5360286033010453,-0.027044647470068114,0.23975888602810036,Absorción
2007-12-31,0.2625382262996942,0.0527094801223241,0.0443455657492354,7.196995229564367,108.35097423705452,1.0514637336698385,0.0382721712538226,0.02,0.01,0.006,0.2,0.30592626520213545,0.17822071038077453,0.08359257172321627,0.20564589764492935,0.0,0.17822071038077453,0.9287117158476902,-0.0325510573164797,-0.0003749511414493645,,1.8900151897474777,0.1840649558805896,0.6341388967871946,Absorción
2008-01-31,0.2629357798165138,0.0526880733944954,0.0443394495412844,7.606796100245988,113.02280350713431,1.0768213331884493,0.0383027522935779,0.02,0.01,0.006,0.2,0.3514610378783679,0.18288470965691486,0.08962346065586971,0.22699992869523478,0.0,0.18288470965691486,0.9268461161372341,0.12009711338039837,-0.023153883862765845,5.186910070561794,3.538462630154636,0.41167134340654626,0.7822868833749781,Absorción
2008-02-29,0.2633333333333333,0.0526666666666666,0.0443333333333333,5.877292496593804,92.03068064958596,1.3367881304631817,0.0383333333333333,0.02,0.01,0.006,0.2,0.14685776856975274,0.23070015659699245,0.06417099120430107,0.15553091003792371,0.0,0.23070015659699245,0.907719937361203,0.012823520050161963,-0.0244183883868897,0.525158329328849,2.8560341999453214,0.1682376576863944,0.5716584409724228,Absorción
2008-03-31,0.2637308868501529,0.0526452599388379,0.0443272171253822,5.80913569689521,96.99038300366516,1.2091385223181348,0.0383639143730886,0.02,0.01,0.006,0.2,0.1951983448577458,0.207221685003057,0.0631679526106943,0.16639891584684185,0.0,0.207221685003057,0.9171113259987772,-0.0392469817980875,-0.011600389848912984,-3.383246796810466,0.7762738676933923,0.05163873307530465,0.49322156782184756,Absorción
2008-04-30,0.2641284403669725,0.0526238532110091,0.0443211009174311,8.323702086793443,96.24843893095782,1.1257396404784166,0.038394495412844,0.02,0.01,0.006,0.2,0.1879668616985528,0.1918822076110476,0.10017390280800724,0.1673889930452896,0.0,0.1918822076110476,0.9232471169555809,-0.059610935649945185,-0.003598999181653184,,-1.4290442337408085,-0.0960823932397759,0.3903220590104043,Absorción
2008-05-31,0.264525993883792,0.0526024464831804,0.0443149847094801,12.416501496927042,88.97774619281472,0.7366067553348226,0.0384250764525993,0.02,0.01,0.006,0.2,0.11710182749227813,0.12030936439692186,0.16040612882814642,0.1290505407428705,0.0,0.12030936439692186,0.95,-0.026480369295053208,0.04228006263879691,0.6263086580849662,-1.3784690693627497,-0.058030250212389105,0.0,Absorción
2008-06-30,0.2649235474006116,0.0525810397553516,0.044308868501529,11.372912424678349,89.84526040573606,0.8895273209389603,0.0384556574923547,0.02,0.01,0.006,0.2,0.12555720122174216,0.1484358992750049,0.145048011663597,0.1384374481508478,0.0,0.1484358992750049,0.9406256402899981,-0.027961467695994058,0.02351431429122086,1.189125370601751,0.9077170143433586,0.04336073700496218,0.12439763144820137,Absorción
2008-07-31,0.2653211009174312,0.0525596330275229,0.0443027522935779,12.726301012107472,93.49658339805232,0.6114939594867377,0.0384862385321101,0.02,0.01,0.006,0.2,0.16114543718049804,0.0972974862874387,0.16496533453294496,0.139753628706039,0.0,0.0972974862874387,0.95,-0.027635364339250595,0.02675288304441903,1.0329863997598443,0.9494734761488539,0.046134533201095465,0.0,Absorción
2008-08-31,0.2657186544342507,0.0525382262996941,0.0442966360856269,14.56969754248427,91.89032981120474,0.9621721187562686,0.0385168195718654,0.02,0.01,0.006,0.2,0.14548981542952627,0.16179738817250952,0.1920939243650011,0.16284849312343913,0.0,0.16179738817250952,0.9352810447309962,0.033797952380568624,-0.014718955269003797,2.2962195184968537,1.506110429619483,0.09637342233633538,0.19704242926550974,Absorción
2008-09-30,0.2661162079510703,0.0525168195718654,0.0442905198776758,9.671642217403178,102.92591565899347,1.3948228582752322,0.0385474006116208,0.02,0.01,0.006,0.2,0.2530500159159463,0.24137442914821514,0.12001104273904806,0.21570381725301582,0.0,0.24137442914821514,0.903450228340714,0.07726636910216803,-0.03717541194928409,2.078426708695988,1.8025442089842285,0.19130210386267815,0.8349103958260247,Absorción
2008-10-31,0.2665137614678899,0.0524954128440367,0.0442844036697247,8.5450707193628,100.33464338037538,1.306725975420043,0.0385779816513761,0.02,0.01,0.006,0.2,0.22779374319537182,0.2251708528765235,0.1034317036857325,0.19578522170636506,0.0,0.2251708528765235,0.9099316588493906,0.05603159300032606,-0.04006834115060931,1.3984006173281271,1.9243489481736562,0.1715447319706657,0.678706716318205,Absorción
2008-11-30,0.2669113149847095,0.0524740061162079,0.0442782874617737,3.7943490660867294,108.1623194273727,1.0177506088319082,0.0386085626911315,0.02,0.01,0.006,0.2,0.3040875092509804,0.17201988724193074,0.03351707760598699,0.19022123363656465,0.0,0.17201988724193074,0.9311920451032277,0.02737274051312552,-0.00408899962776843,,1.7384136630120572,0.14713264471583345,0.5954673293855239,Absorción
2008-12-31,0.2673088685015291,0.0524525993883792,0.0442721712538226,11.234442996265116,101.3889946762374,0.7665286368475557,0.0386391437308868,0.02,0.01,0.006,0.2,0.23807015609544088,0.12581286773972525,0.14301020793238675,0.17501511813017687,0.0,0.12581286773972525,0.9496748529041099,-0.040688699122838956,0.04622462456339593,0.8802386067416385,1.1393196120348825,0.08299870514598712,0.1662210504634943,Absorción
2009-01-31,0.2677064220183486,0.0524311926605504,0.0442660550458715,12.78648102713532,90.18705201160788,0.8218261585423972,0.0386697247706422,0.02,0.01,0.006,0.2,0.12888853080942458,0.1359836885608289,0.16585098171567225,0.14061244874897802,0.0,0.1359836885608289,0.9456065245756684,-0.05517277295738704,0.03567486572627776,1.5465446564175098,1.213391631579574,0.05961197491020541,0.056696469051638276,Absorción
2009-02-28,0.2681039755351682,0.0524097859327217,0.0442599388379204,4.989606339472682,115.72096350233596,1.1775605692230828,0.0387003058103975,0.02,0.01,0.006,0.2,0.37775910977334387,0.20141358198174292,0.05110723999326313,0.23437520760126337,0.0,0.20141358198174292,0.9194345672073028,0.04415397396469872,-0.011757477895924962,3.755395022260863,2.0607260951400037,0.2539516284666898,0.9539422618952099,Absorción
2009-03-31,0.2685015290519877,0.0523883792048929,0.0442538226299694,7.438647647042278,107.86289543321836,1.0608386975642627,0.0387308868501529,0.02,0.01,0.006,0.2,0.30116912274337704,0.1799450386156039,0.08714888161512165,0.20523563301659262,0.0,0.1799450386156039,0.9280219845537584,0.03022051488641575,-0.021652868350351517,1.3956818282657293,2.2325405023147007,0.21664269509654288,0.6306856125204277,Absorción
2009-04-30,0.2688990825688073,0.0523669724770642,0.0442477064220183,10.013921607368935,100.65353726951427,0.9341940195578988,0.0387614678899082,0.02,0.01,0.006,0.2,0.23090189632133806,0.15665140287081689,0.12504824283427088,0.17845081024188886,0.0,0.15665140287081689,0.9373394388516733,0.03783836149291084,-0.008267085723995149,4.576989129686329,3.2426886600709737,0.24464048114550227,0.31455629621382813,Absorción
2009-05-31,0.2692966360856269,0.0523455657492354,0.0442415902140672,10.041448726578388,102.61459737032172,1.125993505939927,0.0387920489296636,0.02,0.01,0.006,0.2,0.2500156996588413,0.19192890084507605,0.1254533493395645,0.19854473249420426,0.0,0.19192890084507605,0.9232284396619695,-0.03583047510705911,0.00379387245466678,,2.986335478976029,0.2730067499307996,0.5578986183724608,Absorción
2009-06-30,0.2696941896024465,0.0523241590214067,0.0442354740061162,11.049700729987938,98.46227430196444,1.0870334833807296,0.0388226299694189,0.02,0.01,0.006,0.2,0.20954438188042102,0.1847630207750345,0.14029142383797727,0.18355766598292478,0.0,0.1847630207750345,0.9260947916899862,-0.02167796703366784,-0.001927192863772187,,4.576989129686329,0.3632956143335829,0.40980246790182195,Absorción
2009-07-31,0.270091743119266,0.0523027522935779,0.0442293577981651,8.95925621355824,90.8136627885218,1.6485741219837018,0.0388532110091743,0.02,0.01,0.006,0.2,0.13499589853066957,0.2880466588830285,0.10952711951258057,0.18219646989947294,0.0,0.2880466588830285,0.8847813364467886,0.003745659657584083,-0.05255810240488468,0.0712670261328911,0.0712670261328911,0.005581491751851868,0.8834444324929429,Absorción
2009-08-31,0.2704892966360856,0.0522813455657492,0.044223241590214,11.86369682008176,99.47865161691828,1.3284417728994455,0.0388837920489296,0.02,0.01,0.006,0.2,0.21945067496482398,0.22916501895089533,0.15227070539197854,0.2060557029667376,0.0,0.22916501895089533,0.9083339924196419,0.007510970472533324,-0.01489444724232769,0.5042799071581736,0.2877734666455324,0.028126314232552588,0.6779243543216029,Absorción
2009-09-30,0.2708868501529052,0.0522599388379204,0.0442171253822629,8.187835766248199,100.6536728116764,0.3019128055557378,0.038914373088685,0.02,0.01,0.006,0.2,0.2309032174059034,0.040356517692160025,0.09817440805941445,0.13102967016947098,0.0,0.040356517692160025,0.95,-0.0525279958134538,0.023905208310013748,2.1973452451133895,0.9242973928014848,0.039991419520026085,0.14549552862159676,Absorción
2009-10-31,0.2712844036697248,0.0522385321100917,0.0442110091743119,15.471668602789755,103.52274475661469,1.0432775196457906,0.0389449541284403,0.02,0.01,0.006,0.2,0.25886711147223973,0.17671502778434156,0.2053679012507071,0.21673907962609223,0.0,0.17671502778434156,0.9293139888862634,0.034542609726619294,0.044532652439474796,-0.7756692636614636,0.6419852962033666,0.06872295286325042,0.4990516055857544,Absorción
2009-11-30,0.2716819571865443,0.0522171253822629,0.0442048929663608,9.916507075246642,98.09568057901016,1.1346666250198032,0.0389755351681957,0.02,0.01,0.006,0.2,0.20597131427151594,0.19352413942752672,0.12361462893618723,0.18102563174228753,0.0,0.19352413942752672,0.9225903442289893,-0.025030071224450057,0.014256351809347478,1.7557136327148268,1.0591298713889177,0.08199192294452604,0.447800371920597,Absorción
2009-12-31,0.2720795107033639,0.0521957186544342,0.0441987767584097,9.30283464844397,97.96241129056084,1.1147475731781282,0.039006116207951,0.02,0.01,0.006,0.2,0.20467238265320367,0.18986044707751587,0.11458343717487407,0.17696596883213053,0.0,0.18986044707751587,0.9240558211689937,0.04593629866265955,-0.025944178831006304,1.7705821009744331,0.9168754900092656,0.0681399253887414,0.4243785834489838,Absorción
2010-01-31,0.2724770642201835,0.0521743119266055,0.0441926605504587,11.80273335048212,98.03915516374204,1.100697909995084,0.0390366972477064,0.02,0.01,0.006,0.2,0.20542037976901864,0.18727630582756669,0.15137352839600707,0.18555824104625754,0.0,0.18727630582756669,0.9250894776689733,-0.031180838579834697,-0.004224511217290061,,1.76314786684463,0.14270622130557148,0.4123459909567412,Absorción
2010-02-28,0.272874617737003,0.0521529051987767,0.0441865443425076,9.888603433112165,102.58161450509871,0.7200884614746845,0.0390672782874617,0.02,0.01,0.006,0.2,0.24969422659479787,0.11727117024332251,0.12320398128126732,0.17172359554339886,0.0,0.11727117024332251,0.95,-0.009302036198888669,0.02740965577101062,0.3393707778237338,1.0549764393990837,0.07427222565888256,0.1961679083462262,Absorción
2010-03-31,0.2732721712538226,0.052131498470948,0.0441804281345565,14.956183970374736,92.13711395351154,1.0788246674888853,0.0390978593272171,0.02,0.01,0.006,0.2,0.14789513873446963,0.18325318103845248,0.19778170320429067,0.17274209465831888,0.0,0.18325318103845248,0.926698727584619,-0.004223874173811648,0.002642906415625368,,0.3393707778237338,0.024147984946739167,0.3136949779981264,Absorción
2010-04-30,0.2736697247706422,0.0521100917431192,0.0441743119266055,13.253685867465949,103.86590365086948,1.3958509258083411,0.0391284403669724,0.02,0.01,0.006,0.2,0.2622117675669717,0.24156352063641867,0.17272666379059196,0.23261360519718322,0.0,0.24156352063641867,0.9033745917454326,0.04705536415092568,-0.02171488592354076,2.1669634515516245,1.2531671146876793,0.1523498102973541,0.8606443082627634,Absorción
2010-05-31,0.2740672782874618,0.0520886850152905,0.0441681957186544,5.719024122563476,101.2966753485085,0.8656115643186779,0.0391590214067278,0.02,0.01,0.006,0.2,0.2371703501824379,0.1440370967983162,0.06184181366072743,0.1607415773675677,0.0,0.1440370967983162,0.9423851612806735,-0.010982018175831165,-0.007614838719326444,-1.4421865755290164,0.36238843801130405,0.022651390404997074,0.26287753524365665,Absorción
2010-06-30,0.2744648318042813,0.0520672782874617,0.0441620795107033,10.695689279753395,96.3624486494938,1.2009706123448365,0.0391896024464831,0.02,0.01,0.006,0.2,0.1890780766673157,0.20571936905335192,0.1350815673198568,0.18140340166556365,0.0,0.20571936905335192,0.9177122523786592,0.008661307007244767,-0.008986475205959854,0.9638158241955161,0.5628642334060414,0.04373761996179284,0.4685495653517327,Absorción
2010-07-31,0.2748623853211009,0.052045871559633,0.0441559633027522,3.8312312697826334,111.03320200046689,0.5925336255564368,0.0392201834862385,0.02,0.01,0.006,0.2,0.3320690509103075,0.09381013001535153,0.034059859454428465,0.17417613073310315,0.0,0.09381013001535153,0.95,-0.05843747446408007,0.0466254082545674,1.25333968434165,0.2583229776693832,0.018656591975754335,0.4183022458639821,Absorción
